time,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,ctxt,btime,processes,procs_running,procs_blocked,cpus,sda.reads,sda.reads_merged,sda.read_sectors,sda.read_time_ms,sda.writes,sda.writes_merged,sda.write_sectors,sda.write_time_ms,sda.io_in_progress,sda.io_time_ms,sda.io_queued_ms
2015-01-04T18:16:08.089642Z,2242487,0,866879,25721470,10158,49083,0,0,0,0,3845951728,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358053,2788711,608617496,26732980,0,583644,28054612
2015-01-04T18:16:08.193893Z,2242537,0,866888,25721470,10158,49086,0,0,0,0,3845956479,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358053,2788711,608617496,26732980,0,583644,28054612
2015-01-04T18:16:08.296674Z,2242587,0,866896,25721470,10158,49089,0,0,0,0,3845961365,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358055,2788716,608617552,26732988,0,583652,28054620
2015-01-04T18:16:08.397597Z,2242635,0,866905,25721470,10158,49092,0,0,0,0,3845966087,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358055,2788716,608617552,26732988,0,583652,28054620
2015-01-04T18:16:08.498562Z,2242684,0,866914,25721470,10158,49096,0,0,0,0,3845970795,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358055,2788716,608617552,26732988,0,583652,28054620
2015-01-04T18:16:08.601277Z,2242734,0,866922,25721470,10158,49099,0,0,0,0,3845975454,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358055,2788716,608617552,26732988,0,583652,28054620
2015-01-04T18:16:08.705542Z,2242784,0,866931,25721470,10158,49102,0,0,0,0,3845980399,1420347116,160710,106,0,6,584711,1143789,15793838,1357568,2358055,2788716,608617552,26732988,0,583652,28054620
2015-01-04T18:16:08.807274Z,2242833,0,866940,25721470,10158,49105,0,0,0,0,3845985187,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358055,2788716,608617552,26732988,0,583652,28054620
2015-01-04T18:16:08.909013Z,2242882,0,866948,25721470,10158,49109,0,0,0,0,3845989821,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358055,2788716,608617552,26732988,0,583652,28054620
2015-01-04T18:16:09.011923Z,2242932,0,866957,25721470,10158,49112,0,0,0,0,3845994246,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358055,2788716,608617552,26732988,0,583652,28054620
2015-01-04T18:16:09.112603Z,2242951,0,866964,25721503,10158,49113,0,0,0,0,3845996499,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358055,2788716,608617552,26732988,0,583652,28054620
2015-01-04T18:16:09.213919Z,2242989,0,866982,25721504,10158,49115,0,0,0,0,3846131816,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358055,2788716,608617552,26732988,0,583652,28054620
2015-01-04T18:16:09.316279Z,2243017,0,867011,25721504,10158,49116,0,0,0,0,3846408782,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358055,2788716,608617552,26732988,0,583652,28054620
2015-01-04T18:16:09.418880Z,2243067,0,867020,25721504,10158,49119,0,0,0,0,3846413498,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358055,2788716,608617552,26732988,0,583652,28054620
2015-01-04T18:16:09.520800Z,2243117,0,867028,25721504,10158,49122,0,0,0,0,3846418105,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358055,2788716,608617552,26732988,0,583652,28054620
2015-01-04T18:16:09.621493Z,2243165,0,867036,25721504,10158,49125,0,0,0,0,3846422749,1420347116,160710,92,0,6,584711,1143789,15793838,1357568,2358055,2788716,608617552,26732988,0,583652,28054620
2015-01-04T18:16:09.722890Z,2243214,0,867045,25721504,10158,49128,0,0,0,0,3846427318,1420347116,160710,78,0,6,584711,1143789,15793838,1357568,2358055,2788716,608617552,26732988,0,583652,28054620
2015-01-04T18:16:09.829186Z,2243266,0,867054,25721504,10158,49132,0,0,0,0,3846431595,1420347116,160710,105,0,6,584711,1143789,15793838,1357568,2358055,2788716,608617552,26732988,0,583652,28054620
2015-01-04T18:16:09.930975Z,2243315,0,867063,25721504,10158,49135,0,0,0,0,3846435780,1420347116,160710,89,0,6,584711,1143789,15793838,1357568,2358055,2788716,608617552,26732988,0,583652,28054620
2015-01-04T18:16:10.035288Z,2243366,0,867071,25721504,10158,49138,0,0,0,0,3846440486,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358055,2788716,608617552,26732988,0,583652,28054620
