#(1)                 (2)    (3)    (4)     (5)      (6)     (7)        (8)  (9)  (10)  (11)   (12)   (13)   (14)  (15)  (16)  (17)  (18)
#date-time           procs  procs  mem     mem      mem     mem        swp  swp  io    io     syst   syst   cpu   cpu   cpu   cpu   cpu
#date-time           r      b      swpd    free     buff    cache      si   so   bi    bo     in     cs     us    sy    id    wa    st
2014-07-08-12:10:20  0      0      218912  2046756  422020  120162496  0    0    208   8188   9459   12751  0     0     99    0     0
2014-07-08-12:10:21  0      0      218912  2048176  422020  120162752  0    0    180   2260   7942   10222  0     0     99    0     0
2014-07-08-12:10:22  1      0      218912  2046440  422020  120162984  0    0    164   2236   7982   10429  0     0     99    0     0
2014-07-08-12:10:23  0      0      218912  2050080  422020  120163232  0    0    144   2232   7280   9558   0     0     100   0     0
2014-07-08-12:10:24  0      0      218912  2047488  422020  120163488  0    0    204   5944   9331   10103  0     0     99    0     0
2014-07-08-12:10:25  0      0      218912  2047984  422020  120163696  0    0    192   9496   11034  13172  0     0     99    0     0
2014-07-08-12:10:26  0      0      218912  2044660  422020  120163984  0    0    232   2288   8328   10711  0     0     99    0     0
2014-07-08-12:10:27  0      0      218912  2044460  422020  120164224  0    0    188   11216  10685  14092  0     0     99    0     0
2014-07-08-12:10:28  0      0      218912  2043964  422024  120164480  0    0    128   2208   8224   10041  0     0     99    0     0
2014-07-08-12:10:29  2      1      218912  2047688  422024  120164656  0    0    152   2804   9072   10611  0     0     99    0     0
2014-07-08-12:10:30  0      0      218912  2048324  422024  120164928  0    0    168   4796   9641   11564  0     0     99    0     0
2014-07-08-12:10:31  0      0      218912  2048704  422024  120165144  0    0    136   2096   7839   9648   0     0     100   0     0
2014-07-08-12:10:32  1      0      218912  2048332  422028  120165312  0    0    132   2184   8473   10502  0     0     100   0     0
2014-07-08-12:10:33  0      0      218912  2048932  422028  120165592  0    0    160   2356   8896   10920  0     0     99    0     0
2014-07-08-12:10:34  0      0      218912  2046368  422028  120165792  0    0    196   8936   10768  12281  0     0     99    0     0
2014-07-08-12:10:35  2      0      218912  2048252  422028  120166048  0    0    204   4892   8988   11553  0     0     99    0     0
#(1)                 (2)    (3)    (4)     (5)      (6)     (7)        (8)  (9)  (10)  (11)   (12)   (13)   (14)  (15)  (16)  (17)  (18)
#date-time           procs  procs  mem     mem      mem     mem        swp  swp  io    io     syst   syst   cpu   cpu   cpu   cpu   cpu
#date-time           r      b      swpd    free     buff    cache      si   so   bi    bo     in     cs     us    sy    id    wa    st
2014-07-08-12:10:36  0      0      218912  2045740  422028  120166480  0    0    344   2220   7997   9923   0     0     99    0     0
2014-07-08-12:10:37  1      1      218912  2048568  422028  120166744  0    0    184   2308   8157   10105  0     0     99    0     0
2014-07-08-12:10:38  1      0      218912  2045964  422028  120166992  0    0    192   14712  12881  14595  0     0     99    0     0
2014-07-08-12:10:39  0      0      218912  2048304  422028  120167184  0    0    120   3288   8549   9741   0     0     99    0     0
2014-07-08-12:10:40  0      0      218912  2045116  422028  120167376  0    0    124   4636   9091   11371  0     0     99    0     0
2014-07-08-12:10:41  1      0      218912  2047604  422028  120167600  0    0    128   5200   8812   10942  0     0     99    0     0
2014-07-08-12:10:42  2      0      218912  2046860  422028  120167744  0    0    152   2144   7729   9526   0     0     100   0     0
2014-07-08-12:10:43  0      0      218912  2049008  422028  120167976  0    0    112   2244   8032   9727   0     0     100   0     0
2014-07-08-12:10:44  0      0      218912  2044832  422028  120168152  0    0    140   3136   8872   9781   0     0     99    0     0
2014-07-08-12:10:45  0      0      218912  2046136  422028  120168400  0    0    192   5120   9011   11377  0     0     99    0     0
2014-07-08-12:10:46  0      0      218912  2043788  422028  120168752  0    0    268   2224   7788   9657   0     0     99    0     0
2014-07-08-12:10:47  0      0      218912  2047120  422028  120168952  0    0    108   2432   8032   9982   0     0     99    0     0
2014-07-08-12:10:48  0      0      218912  2044380  422028  120169136  0    0    164   5648   9660   11754  0     0     99    0     0
2014-07-08-12:10:49  0      0      218912  2045620  422028  120169408  0    0    156   9436   11176  12280  0     0     99    0     0
2014-07-08-12:10:50  0      0      218912  2046728  422028  120169600  0    0    116   5008   8616   11152  0     0     100   0     0
2014-07-08-12:10:51  0      0      218912  2042948  422028  120169824  0    0    180   7644   11257  12674  0     0     99    0     0
2014-07-08-12:10:52  0      0      218912  2046328  422028  120170064  0    0    124   2320   8366   10145  0     0     100   0     0
2014-07-08-12:10:53  1      0      218912  2044764  422028  120170288  0    0    184   2252   8480   10526  0     0     99    0     0
2014-07-08-12:10:54  0      0      218912  2045064  422028  120170480  0    0    128   4336   9578   10503  0     0     99    0     0
2014-07-08-12:10:55  1      0      218912  2042764  422028  120170720  0    0    188   8252   10864  12910  0     0     99    0     0
2014-07-08-12:10:56  0      0      218912  2042904  422028  120171000  0    0    156   2380   9332   10557  1     0     99    0     0
#(1)                 (2)    (3)    (4)     (5)      (6)     (7)        (8)  (9)  (10)  (11)   (12)   (13)   (14)  (15)  (16)  (17)  (18)
#date-time           procs  procs  mem     mem      mem     mem        swp  swp  io    io     syst   syst   cpu   cpu   cpu   cpu   cpu
#date-time           r      b      swpd    free     buff    cache      si   so   bi    bo     in     cs     us    sy    id    wa    st
2014-07-08-12:10:57  1      0      218912  2040984  422028  120171200  0    0    164   2212   8207   10184  0     0     99    0     0
2014-07-08-12:10:58  0      0      218912  2041612  422028  120171584  0    0    276   2068   8160   10190  0     0     99    0     0
2014-07-08-12:10:59  0      0      218912  2043224  422028  120171848  0    0    256   3244   8735   10079  0     0     99    0     0
2014-07-08-12:11:00  0      0      218912  2043100  422028  120172064  0    0    160   10356  9939   12902  0     0     99    0     0
2014-07-08-12:11:01  0      0      218912  2042604  422028  120172336  0    0    168   2068   7787   9781   0     0     99    0     0
2014-07-08-12:11:02  1      0      218912  2043348  422028  120172576  0    0    256   6192   10767  11768  0     0     99    0     0
2014-07-08-12:11:03  0      0      218912  2041512  422028  120172808  0    0    208   2148   8716   10066  0     0     100   0     0
2014-07-08-12:11:04  0      0      218912  2041868  422028  120173152  0    0    184   10332  12536  12662  0     0     99    0     0
2014-07-08-12:11:05  3      0      218912  2039016  422028  120173392  0    0    212   4720   8943   11717  0     0     99    0     0
2014-07-08-12:11:06  0      0      218912  2042860  422028  120173600  0    0    164   2232   7661   9839   0     0     100   0     0
2014-07-08-12:11:07  0      0      218912  2040080  422028  120173832  0    0    244   2104   8020   10309  0     0     99    0     0
2014-07-08-12:11:08  1      0      218912  2038952  422028  120174224  0    0    248   2264   8564   10142  1     0     99    0     0
2014-07-08-12:11:09  0      0      218912  2037464  422028  120174512  0    0    216   7320   10812  11606  0     0     99    0     0
2014-07-08-12:11:10  5      0      218912  2012824  422028  120174752  0    0    148   4408   9617   11864  0     1     99    0     0
2014-07-08-12:11:11  0      0      218912  2081488  421872  120129856  0    0    232   7164   29056  13034  1     7     92    0     0
2014-07-08-12:11:12  1      0      218912  2087708  421872  120130080  0    0    164   2396   8837   10354  0     0     99    0     0
2014-07-08-12:11:13  0      0      218912  2083032  421872  120130400  0    0    272   2160   8433   10253  0     0     99    0     0
2014-07-08-12:11:14  0      0      218912  2088124  421872  120130640  0    0    212   3948   9324   10572  0     0     99    0     0
2014-07-08-12:11:15  0      0      218912  2084368  421872  120130928  0    0    192   4884   8640   11043  0     0     99    0     0
2014-07-08-12:11:16  1      0      218912  2089332  421872  120131112  0    0    180   5300   9323   11122  0     0     99    0     0
2014-07-08-12:11:17  3      0      218912  2084876  421872  120131400  0    0    152   7092   10286  12039  0     0     99    0     0
#(1)                 (2)    (3)    (4)     (5)      (6)     (7)        (8)  (9)  (10)  (11)   (12)   (13)   (14)  (15)  (16)  (17)  (18)
#date-time           procs  procs  mem     mem      mem     mem        swp  swp  io    io     syst   syst   cpu   cpu   cpu   cpu   cpu
#date-time           r      b      swpd    free     buff    cache      si   so   bi    bo     in     cs     us    sy    id    wa    st
2014-07-08-12:11:18  0      0      218912  2087756  421872  120131696  0    0    236   2236   8089   10233  0     0     99    0     0
2014-07-08-12:11:19  0      0      218912  2088128  421872  120131888  0    0    116   4492   8959   10054  0     0     99    0     0
2014-07-08-12:11:20  0      0      218912  2090108  421872  120132160  0    0    228   4540   8448   11241  0     0     99    0     0
2014-07-08-12:11:21  1      0      218912  2086212  421872  120132368  0    0    144   2128   7436   9718   0     0     99    0     0
2014-07-08-12:11:22  0      0      218912  2085456  421872  120132640  0    0    192   6908   9131   11871  0     0     99    0     0
2014-07-08-12:11:23  1      0      218912  2085800  421872  120132864  0    0    148   5848   9340   11123  0     0     99    0     0
2014-07-08-12:11:24  0      0      218912  2082824  421872  120133024  0    0    164   3468   8037   9577   0     0     99    0     0
2014-07-08-12:11:25  0      0      218912  2083128  421872  120133240  0    0    152   4880   9105   11714  0     0     99    0     0
2014-07-08-12:11:26  2      0      218912  2081904  421872  120133504  0    0    168   2220   8127   10008  0     0     99    0     0
2014-07-08-12:11:27  0      0      218912  2085136  421872  120133728  0    0    188   2188   7937   10406  0     0     99    0     0
2014-07-08-12:11:28  0      0      218912  2084740  421872  120133968  0    0    140   2188   7502   9783   0     0     100   0     0
2014-07-08-12:11:29  0      0      218912  2084748  421872  120134232  0    0    156   3032   8242   10225  0     0     99    0     0
2014-07-08-12:11:30  1      0      218912  2083756  421872  120134424  0    0    240   14712  13785  15458  0     0     99    0     0
2014-07-08-12:11:31  1      0      218912  2081664  421872  120134784  0    0    204   2100   7963   10305  0     0     99    0     0
2014-07-08-12:11:32  0      0      218912  2080484  421872  120135088  0    0    204   2364   7940   10468  0     0     99    0     0
2014-07-08-12:11:33  1      0      218912  2080608  421872  120135344  0    0    208   8228   10153  13295  0     0     99    0     0
2014-07-08-12:11:34  0      0      218912  2079404  421872  120135616  0    0    132   3188   8616   10411  0     0     99    0     0
2014-07-08-12:11:35  0      0      218912  2081192  421872  120135872  0    0    208   5264   8357   11296  0     0     99    0     0
2014-07-08-12:11:36  0      0      218912  2082804  421872  120136040  0    0    128   2284   7959   10228  0     0     99    0     0
2014-07-08-12:11:37  0      0      218912  2081012  421872  120136288  0    0    172   6744   10892  12441  0     0     99    0     0
2014-07-08-12:11:38  0      0      218912  2078160  421872  120136624  0    0    260   2260   8651   11175  0     0     99    0     0
#(1)                 (2)    (3)    (4)     (5)      (6)     (7)        (8)  (9)  (10)  (11)   (12)   (13)   (14)  (15)  (16)  (17)  (18)
#date-time           procs  procs  mem     mem      mem     mem        swp  swp  io    io     syst   syst   cpu   cpu   cpu   cpu   cpu
#date-time           r      b      swpd    free     buff    cache      si   so   bi    bo     in     cs     us    sy    id    wa    st
2014-07-08-12:11:39  0      0      218912  2079764  421872  120136896  0    0    180   4360   9208   10779  0     0     99    0     0
